pathogen,country,trailing_weeks,trailing_values,forecast_hw_weeks,forecast_hw_values,forecast_hw_threshold_pct,forecast_hw_high_risk_weeks,tda_n_anomalies,tda_H0_z,tda_H1_z,tda_status,tda_trend,tda_lead_weeks,tda_past_rising,tda_past_falling,tda_seasonal_iso_weeks,hw_last_obs_week,hw_residual_z,hw_surprised,pca_dist_z,pca_position,convergence,target_weeks,target_values,cutoff_week
SARS-CoV-2,Bulgaria,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,1.9|2.07|2.24|2.41|2.59|2.76,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,3.66|3.98|4.29|4.6|4.92|5.23|5.54|5.86|6.17|6.49|6.8|7.11,13.25,,8,0.52,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W32,-0.1,False,0.65,normal,0,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,2.93|3.1|3.28|3.45|3.62|3.79|3.97|4.14|4.31|4.48|4.66|4.83,2024-W32
SARS-CoV-2,Bulgaria,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,2.24|2.41|2.59|2.76|2.93|3.1,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,4.02|4.23|4.45|4.66|4.87|5.07|5.27|5.47|5.66|5.85|-1.72|18.83,13.19,2024-W46,8,0.57,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W34,-0.11,False,-0.09,normal,2,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,3.28|3.45|3.62|3.79|3.97|4.14|4.31|4.48|4.66|4.83|5.0|8.7,2024-W34
SARS-CoV-2,Bulgaria,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,2.59|2.76|2.93|3.1|3.28|3.45,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,4.28|4.48|4.68|4.87|5.05|5.24|5.42|5.59|-2.0|18.55|4.09|-0.21,13.12,2024-W46,8,1.12,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W36,-0.1,False,-0.43,normal,2,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,3.62|3.79|3.97|4.14|4.31|4.48|4.66|4.83|5.0|8.7|0.0|6.2,2024-W36
SARS-CoV-2,Bulgaria,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,2.93|3.1|3.28|3.45|3.62|3.79,2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,4.54|4.71|4.89|5.06|5.22|5.39|-2.21|18.31|3.86|-0.45|-7.82|-1.59,13.06,2024-W46,8,0.42,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W38,-0.09,False,-0.13,normal,2,2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,3.97|4.14|4.31|4.48|4.66|4.83|5.0|8.7|0.0|6.2|0.0|0.0,2024-W38
SARS-CoV-2,Bulgaria,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,3.28|3.45|3.62|3.79|3.97|4.14,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,5.18|5.49|5.81|6.12|-1.32|19.34|5.05|0.9|-6.3|0.1|3.62|1.27,13.0,2024-W46,8,-0.75,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W40,-0.12,False,-0.27,normal,2,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,4.31|4.48|4.66|4.83|5.0|8.7|0.0|6.2|0.0|0.0|3.2|1.6,2024-W40
SARS-CoV-2,Bulgaria,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42,3.62|3.79|3.97|4.14|4.31|4.48,2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02,5.53|5.84|-1.6|19.07|4.78|0.63|-6.57|-0.17|3.35|1.0|-1.35|-1.88,13.0,2024-W46,8,-1.15,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W42,-0.12,False,-0.26,normal,2,2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02,4.66|4.83|5.0|8.7|0.0|6.2|0.0|0.0|3.2|1.6|0.0|0.9,2024-W42
SARS-CoV-2,Bulgaria,2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,3.97|4.14|4.31|4.48|4.66|4.83,2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04,-1.87|18.79|4.51|0.35|-6.85|-0.45|3.08|0.73|-1.62|-2.15|-5.7|-2.15,13.0,2024-W46,8,-1.71,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W44,-0.13,False,-0.9,normal,3,2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04,5.0|8.7|0.0|6.2|0.0|0.0|3.2|1.6|0.0|0.9|0.0|0.7,2024-W44
SARS-CoV-2,Bulgaria,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,4.31|4.48|4.66|4.83|5.0|8.7,2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06,3.29|-1.07|-8.48|-2.29|1.02|-1.55|-4.12|-4.87|-8.65|-5.71|-0.4|-5.65,12.93,,8,-1.56,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W46,-1.45,False,-1.0,normal,1,2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06,0.0|6.2|0.0|0.0|3.2|1.6|0.0|0.9|0.0|0.7|0.0|0.0,2024-W46
SARS-CoV-2,Bulgaria,2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,4.66|4.83|5.0|8.7|0.0|6.2,2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08,-8.06|-1.83|1.52|-1.01|-3.54|-4.26|-8.0|-5.01|0.33|-4.88|-10.26|-11.6,12.87,,8,-0.5,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W48,1.1,False,-1.62,normal,0,2024-W49|2024-W50|2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08,0.0|0.0|3.2|1.6|0.0|0.9|0.0|0.7|0.0|0.0|0.0|0.0,2024-W48
SARS-CoV-2,Bulgaria,2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,5.0|8.7|0.0|6.2|0.0|0.0,2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10,2.53|0.08|-2.37|-3.0|-6.66|-3.58|1.83|-3.31|-8.61|-9.87|-7.77|0.6,12.81,,8,1.16,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W50,0.15,False,-0.92,normal,0,2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10,3.2|1.6|0.0|0.9|0.0|0.7|0.0|0.0|0.0|0.0|1.8|0.0,2024-W50
SARS-CoV-2,Bulgaria,2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,0.0|6.2|0.0|0.0|3.2|1.6,2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12,-0.88|-1.4|-4.95|-1.33|4.04|-1.14|-6.5|-7.8|-5.73|2.6|-8.97|-12.77,12.74,,8,-1.03,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W52,0.02,False,1.01,elevated,0,2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12,0.0|0.9|0.0|0.7|0.0|0.0|0.0|0.0|1.8|0.0|0.0|0.0,2024-W52
SARS-CoV-2,Czechia,2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39,23.34|21.68|20.02|18.36|16.7|5.9,2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51,9.5|7.95|5.75|5.75|14.6|11.0|8.64|12.84|11.44|14.29|17.94|17.14,18.39,,8,-2.1,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W39,-1.33,False,-0.18,normal,1,2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51,16.3|12.1|10.3|15.9|3.2|8.5|10.0|10.0|9.1|6.5|7.2|3.9,2025-W39
SARS-CoV-2,Denmark,2023-W47|2023-W48|2023-W49|2023-W50|2023-W51|2023-W52,17.2|22.0|25.0|25.4|14.6|11.5,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,4.39|7.92|6.65|14.86|9.89|14.32|7.21|14.64|7.08|2.31|3.73|4.67,12.53,2024-W04|2024-W06|2024-W08,7,-0.78,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2023-W52,-0.33,False,0.81,normal,2,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,5.5|5.0|2.5|2.3|1.7|3.0|1.8|1.0|0.6|1.5|1.3|0.7,2023-W52
SARS-CoV-2,Denmark,2023-W49|2023-W50|2023-W51|2023-W52|2024-W01|2024-W02,25.0|25.4|14.6|11.5|5.5|5.0,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,5.16|14.36|7.16|12.11|4.81|11.21|5.01|2.76|3.56|4.81|5.26|6.61,12.5,2024-W04,7,0.06,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W02,-1.06,False,0.05,normal,2,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,2.5|2.3|1.7|3.0|1.8|1.0|0.6|1.5|1.3|0.7|0.0|0.9,2024-W02
SARS-CoV-2,Denmark,2023-W51|2023-W52|2024-W01|2024-W02|2024-W03|2024-W04,14.6|11.5|5.5|5.0|2.5|2.3,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,-1.5|3.45|-3.85|2.55|-3.64|-5.89|-5.09|-3.84|-3.39|-2.04|1.51|0.56,12.5,,7,0.33,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W04,-2.07,True,1.08,elevated,0,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,1.7|3.0|1.8|1.0|0.6|1.5|1.3|0.7|0.0|0.9|1.0|1.1,2024-W04
SARS-CoV-2,Denmark,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06,5.5|5.0|2.5|2.3|1.7|3.0,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,-3.39|3.01|-3.19|-5.44|-4.64|-3.39|-2.94|-1.59|1.96|1.01|-5.29|-2.28,12.35,,7,0.95,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W06,-0.53,False,0.63,normal,0,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,1.8|1.0|0.6|1.5|1.3|0.7|0.0|0.9|1.0|1.1|1.1|1.1,2024-W06
SARS-CoV-2,Denmark,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08,2.5|2.3|1.7|3.0|1.8|1.0,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,0.84|0.27|0.36|0.38|0.36|0.33|0.36|0.2|0.04|-0.03|-0.16|-0.32,12.05,,7,0.57,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W08,-0.8,False,0.56,normal,0,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,0.6|1.5|1.3|0.7|0.0|0.9|1.0|1.1|1.1|1.1|1.2|0.0,2024-W08
SARS-CoV-2,Denmark,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10,1.7|3.0|1.8|1.0|0.6|1.5,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,1.43|1.73|1.88|2.14|3.11|2.61|1.28|1.77|2.17|2.36|1.05|0.99,11.88,,7,0.4,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W10,0.48,False,-0.41,normal,0,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,1.3|0.7|0.0|0.9|1.0|1.1|1.1|1.1|1.2|0.0|4.9|1.5,2024-W10
SARS-CoV-2,Denmark,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,1.8|1.0|0.6|1.5|1.3|0.7,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,1.16|1.28|1.8|1.46|0.68|0.9|1.04|1.06|0.44|0.37|0.33|0.1,11.83,,7,1.44,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W12,-0.34,False,-0.44,normal,0,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,0.0|0.9|1.0|1.1|1.1|1.1|1.2|0.0|4.9|1.5|4.3|4.5,2024-W12
SARS-CoV-2,Denmark,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,0.6|1.5|1.3|0.7|0.0|0.9,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,4.85|3.9|-2.4|0.61|3.46|4.31|-2.09|-2.34|-2.44|-4.89|-2.69|-0.49,11.73,,7,1.03,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W14,-0.22,False,-0.36,normal,0,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,1.0|1.1|1.1|1.1|1.2|0.0|4.9|1.5|4.3|4.5|10.8|16.1,2024-W14
SARS-CoV-2,Denmark,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,1.3|0.7|0.0|0.9|1.0|1.1,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,-5.07|-2.07|0.78|1.63|-4.77|-5.01|-5.11|-7.56|-5.36|-3.16|2.39|-1.86,11.57,,7,0.07,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W16,-0.07,False,-0.18,normal,0,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,1.1|1.1|1.2|0.0|4.9|1.5|4.3|4.5|10.8|16.1|12.7|15.1,2024-W16
SARS-CoV-2,Denmark,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,0.0|0.9|1.0|1.1|1.1|1.1,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,4.21|5.06|-1.34|-1.6|-1.7|-4.15|-1.95|0.25|5.8|1.55|-1.15|1.5,11.5,,7,-0.08,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W18,-0.14,False,-0.53,normal,0,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,1.2|0.0|4.9|1.5|4.3|4.5|10.8|16.1|12.7|15.1|16.9|13.8,2024-W18
SARS-CoV-2,Denmark,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,1.0|1.1|1.1|1.1|1.2|0.0,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,-5.23|-5.48|-5.58|-8.03|-5.83|-3.63|1.92|-2.34|-5.04|-2.39|7.96|-0.69,11.5,,7,-1.5,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W20,-0.65,False,-0.43,normal,0,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,4.9|1.5|4.3|4.5|10.8|16.1|12.7|15.1|16.9|13.8|7.3|9.2,2024-W20
SARS-CoV-2,Denmark,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,1.1|1.1|1.2|0.0|4.9|1.5,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,1.11|-1.34|0.86|3.05|8.6|4.35|1.65|4.3|14.65|6.0|7.5|11.3,11.5,2024-W31,7,-0.75,1.62,elevated,"H0_falling,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W22,0.15,False,-0.22,normal,3,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,4.3|4.5|10.8|16.1|12.7|15.1|16.9|13.8|7.3|9.2|17.9|11.4,2024-W22
SARS-CoV-2,Denmark,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,1.2|0.0|4.9|1.5|4.3|4.5,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,5.27|7.47|13.01|8.76|6.06|8.71|19.06|10.41|11.91|15.71|7.91|5.16,11.5,2024-W27|2024-W31|2024-W33|2024-W34,7,-0.22,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W24,0.78,False,-0.65,normal,2,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,10.8|16.1|12.7|15.1|16.9|13.8|7.3|9.2|17.9|11.4|14.6|12.6,2024-W24
SARS-CoV-2,Denmark,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,4.9|1.5|4.3|4.5|10.8|16.1,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,19.93|15.68|12.98|15.63|25.98|17.33|18.83|22.63|14.83|12.08|14.73|12.63,11.5,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,8,-3.59,-0.36,anomaly,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W26,1.0,False,-0.23,normal,3,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,12.7|15.1|16.9|13.8|7.3|9.2|17.9|11.4|14.6|12.6|7.0|11.0,2024-W26
SARS-CoV-2,Denmark,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,4.3|4.5|10.8|16.1|12.7|15.1,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,10.89|13.54|23.89|15.24|16.74|20.54|12.74|9.99|12.64|10.54|10.24|12.39,11.57,2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W37|2024-W40,8,-1.41,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W28,0.81,False,-0.19,normal,2,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,16.9|13.8|7.3|9.2|17.9|11.4|14.6|12.6|7.0|11.0|15.7|7.3,2024-W28
SARS-CoV-2,Denmark,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,10.8|16.1|12.7|15.1|16.9|13.8,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42,25.47|16.82|18.32|22.12|14.32|11.56|14.21|12.11|11.81|13.96|15.06|16.25,11.88,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W37|2024-W38|2024-W40|2024-W41|2024-W42,8,0.1,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W30,-0.69,False,0.35,normal,2,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42,7.3|9.2|17.9|11.4|14.6|12.6|7.0|11.0|15.7|7.3|5.8|5.5,2024-W30
SARS-CoV-2,Denmark,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,12.7|15.1|16.9|13.8|7.3|9.2,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,9.38|13.18|5.38|2.63|5.28|3.18|2.88|5.03|6.13|7.33|8.58|7.73,11.83,2024-W34,8,0.52,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W32,0.62,False,0.65,normal,2,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,17.9|11.4|14.6|12.6|7.0|11.0|15.7|7.3|5.8|5.5|5.5|7.6,2024-W32
SARS-CoV-2,Denmark,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,16.9|13.8|7.3|9.2|17.9|11.4,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,6.46|3.71|6.36|4.26|3.96|6.11|7.21|8.41|9.66|8.8|9.2|7.35,11.88,,8,0.57,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W34,-1.24,False,-0.09,normal,0,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,14.6|12.6|7.0|11.0|15.7|7.3|5.8|5.5|5.5|7.6|7.5|7.8,2024-W34
SARS-CoV-2,Denmark,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,7.3|9.2|17.9|11.4|14.6|12.6,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,15.25|13.15|12.84|14.99|16.09|17.29|18.54|17.69|18.09|16.24|19.14|22.29,12.5,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,8,1.12,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W36,0.13,False,-0.43,normal,2,2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48,7.0|11.0|15.7|7.3|5.8|5.5|5.5|7.6|7.5|7.8|7.4|3.5,2024-W36
SARS-CoV-2,Denmark,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,17.9|11.4|14.6|12.6|7.0|11.0,2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,9.24|11.39|12.49|13.69|14.94|14.09|14.49|12.64|15.54|18.69|23.24|22.29,12.35,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,8,0.42,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W38,0.6,False,-0.13,normal,2,2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50,15.7|7.3|5.8|5.5|5.5|7.6|7.5|7.8|7.4|3.5|7.8|9.3,2024-W38
SARS-CoV-2,Denmark,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,14.6|12.6|7.0|11.0|15.7|7.3,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,11.87|13.07|14.33|13.48|13.88|12.03|14.93|18.09|22.64|21.69|18.59|14.2,12.5,2024-W42|2024-W43|2024-W44|2024-W45|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,8,-0.75,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W40,-1.37,False,-0.27,normal,2,2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46|2024-W47|2024-W48|2024-W49|2024-W50|2024-W51|2024-W52,5.8|5.5|5.5|7.6|7.5|7.8|7.4|3.5|7.8|9.3|8.6|6.2,2024-W40
